IMPONENTE_ID;PRESTAMO_ID;SALDOS;FECHA_CIERRE;MONTO_CUOTA;NUMERO_CUOTAS;FECHA_VENCIMIENTO
24786;1;101639;31/08/2020;9168;12;Jul-21
6592;1;673887;31/08/2020;81856;12;May-21
31612;1;527819;31/08/2020;69762;18;Abr-21
14453;1;54911;31/08/2020;18565;12;Oct-20
10873;1;258557;31/08/2020;37130;12;Oct-20
6448;1;217534;31/08/2020;55696;12;Dic-20
17927;1;519035;31/08/2020;66185;12;Ene-21
17426;1;2576744;31/08/2020;167607;18;Feb-22
25180;1;693885;31/08/2020;59505;18;Set-21
888;1;1815490;31/08/2020;139705;18;Nov-21
26430;1;857643;31/08/2020;50117;18;Ene-22
34304;1;275792;31/08/2020;31953;12;Mar-21
14324;1;20979;31/08/2020;20979;12;Ago-20
7661;1;145560;31/08/2020;74261;12;Oct-20
25401;1;586536;31/08/2020;149983;18;Dic-20
17532;1;303572;31/08/2020;32803;18;Jun-21
25436;1;-2477;31/08/2020;64437;12;Ene-08
34284;1;1;31/08/2020;123970;18;Ago-21
29294;1;501985;31/08/2020;32265;18;Ene-22
13728;1;1283670;31/08/2020;92564;18;Dic-21
8250;1;356899;31/08/2020;69886;18;Abr-22
25648;1;238029;31/08/2020;19971;18;Set-21
12207;1;4;31/08/2020;63029;12;Ago-20
36579;1;577368;31/08/2020;76843;18;Abr-21
32031;1;780909;31/08/2020;85287;18;Jun-21
5220;1;356961;31/08/2020;74261;12;Nov-20
24828;1;716612;31/08/2020;71451;18;Jul-21
9597;1;792752;31/08/2020;79311;18;Jul-21
29707;1;1317024;31/08/2020;89258;18;Dic-21
2002;1;176362;31/08/2020;14942;18;Ago-21
15063;1;379502;31/08/2020;56388;12;Feb-21
33208;1;3;31/08/2020;74261;12;Ago-20
32357;1;293075;31/08/2020;46932;12;Nov-14
5407;1;215078;31/08/2020;37130;12;Ene-21
32927;1;570054;31/08/2020;75868;18;Abr-21
26139;1;-17160;31/08/2020;17160;18;Abr-14
26312;1;607476;31/08/2020;59240;18;Jun-21
26315;1;375886;31/08/2020;190479;12;Oct-20
9944;1;109043;31/08/2020;27848;12;Nov-20
26304;1;1095289;31/08/2020;94151;18;Set-21
24640;1;289778;31/08/2020;98992;18;Nov-20
8524;1;207947;31/08/2020;53264;18;Dic-20
3516;1;489417;31/08/2020;48262;18;Jul-21
33975;1;689517;31/08/2020;56200;18;Oct-21
26756;1;313571;31/08/2020;24992;18;Set-21
27284;1;138756;31/08/2020;28312;12;Dic-20
27535;1;512830;31/08/2020;74261;12;Dic-20
27567;1;247431;31/08/2020;28758;12;Mar-21
28045;1;1302990;31/08/2020;117809;12;Ago-21
3271;1;129307;31/08/2020;74261;12;Set-20
10123;1;424973;31/08/2020;75184;12;Feb-21
28645;1;356098;31/08/2020;74261;12;Ene-21
27796;1;1905;31/08/2020;74261;12;Ene-20
36163;1;497749;31/08/2020;75184;12;Mar-21
34639;1;1150876;31/08/2020;99176;18;Set-21
17677;1;498282;31/08/2020;75184;12;Mar-21
10769;1;55603;31/08/2020;55696;12;Set-20
18945;1;215869;31/08/2020;28288;12;Mar-21
8660;1;504975;31/08/2020;37158;18;Set-21
6823;1;13;31/08/2020;151306;12;Ago-20
28635;1;435530;31/08/2020;31406;18;Dic-21
32455;1;238411;31/08/2020;20166;18;Ago-21
32586;1;200514;31/08/2020;41256;12;Ene-21
3466;1;55696;31/08/2020;55696;12;Jul-20
7667;1;357497;31/08/2020;74261;12;Ene-21
32596;1;223;31/08/2020;359051;12;May-20
36545;1;13;31/08/2020;49626;18;Ago-20
;1;195344;31/08/2020;21051;12;May-21
32294;1;214495;31/08/2020;37592;12;Feb-21
32778;1;-499;31/08/2020;94218;12;Nov-19
32240;1;-12140;31/08/2020;10489;12;Jul-20
26998;1;73314;31/08/2020;74261;12;Set-20
32809;1;501762;31/08/2020;75184;12;Feb-21
23110;1;267673;31/08/2020;55696;12;Ene-21
20543;1;487660;31/08/2020;35505;18;Ago-21
28721;1;217715;31/08/2020;28476;12;Feb-21
33017;1;364308;31/08/2020;74261;12;Dic-20
34402;1;-38057;31/08/2020;19029;12;Ago-20
5306;1;289060;31/08/2020;30789;18;May-21
22268;1;427114;31/08/2020;75184;12;Feb-21
5001;1;662919;31/08/2020;98798;18;Feb-21
20227;1;612779;31/08/2020;73010;18;May-21
14217;1;310363;31/08/2020;64978;12;Ene-21
33239;1;84104;31/08/2020;28126;12;Set-20
33445;1;4807766;31/08/2020;297527;18;Nov-21
389;1;290168;31/08/2020;74261;12;Dic-20
16872;1;482482;31/08/2020;47677;18;Jul-21
33656;1;-249256;31/08/2020;31157;18;Dic-19
8284;1;73564;31/08/2020;74261;12;Set-20
20273;1;497043;31/08/2020;65919;18;Mar-22
;1;258786;31/08/2020;26126;12;Jul-21
33096;1;292244;31/08/2020;74261;12;Nov-20
29423;1;503634;31/08/2020;75184;12;Feb-21
18371;1;1078759;31/08/2020;87539;18;Oct-21
3721;1;73480;31/08/2020;74261;12;Set-20
26362;1;1128445;31/08/2020;79340;18;Oct-21
1982;1;791335;31/08/2020;53224;18;Dic-21
11036;1;134941;31/08/2020;34686;18;Dic-20
33374;1;635653;31/08/2020;95859;12;Mar-21
1776;1;502298;31/08/2020;75184;12;Feb-21
949;1;1052507;31/08/2020;91440;18;Set-21
22100;1;1141493;31/08/2020;74249;18;Feb-22
25001;1;73604;31/08/2020;74261;12;Set-20
28011;1;4;31/08/2020;74261;12;Jul-20
29541;1;42924;31/08/2020;24228;12;Ene-20
31663;1;356098;31/08/2020;80597;18;Abr-22
7559;1;536410;31/08/2020;46282;18;Set-21
;1;631063;31/08/2020;63154;12;Jul-21
2802;1;108135;31/08/2020;37130;12;Nov-20
30143;1;504973;31/08/2020;75184;12;Feb-21
12499;1;7;31/08/2020;57551;18;Ago-20
12720;1;355897;31/08/2020;74261;12;Ene-21
6562;1;350817;31/08/2020;31503;18;Jul-21
2762;1;648367;31/08/2020;70861;12;Jun-21
29734;1;1027060;31/08/2020;149918;18;Oct-20
29881;1;4873;31/08/2020;68492;18;Set-19
11472;1;1928091;31/08/2020;166879;18;Set-21
31228;1;831635;31/08/2020;59968;18;Dic-21
12533;1;251850;31/08/2020;52168;12;Ene-21
29765;1;470;31/08/2020;73352;12;Jun-07
;1;384377;31/08/2020;42009;12;Jun-21
27819;1;273742;31/08/2020;31953;12;Mar-21
1795;1;110444;31/08/2020;55667;18;Oct-20
10589;1;466646;31/08/2020;97096;12;Ene-21
22408;1;434612;31/08/2020;76218;12;Feb-21
;1;340469;31/08/2020;31577;12;Ago-21
29495;1;146710;31/08/2020;74261;12;Oct-20
16149;1;394361;31/08/2020;39298;18;Jul-21
11997;1;358300;31/08/2020;74261;12;Ene-21
33467;1;289682;31/08/2020;74261;12;Dic-20
21856;1;556543;31/08/2020;66385;18;May-21
30001;1;-55212;31/08/2020;55212;18;Oct-20
30008;1;259842;31/08/2020;30919;12;Abr-21
11598;1;493108;31/08/2020;75184;12;Mar-21
7927;1;244537;31/08/2020;32803;18;Abr-21
30190;1;628194;31/08/2020;66060;18;Abr-21
9543;1;74015;31/08/2020;74261;12;Set-20
24437;1;360553;31/08/2020;74261;12;Dic-20
15299;1;858055;31/08/2020;58646;18;Ene-22
24505;1;942479;31/08/2020;71935;18;Nov-21
17776;1;2113833;31/08/2020;137325;18;Feb-22
6987;1;386957;31/08/2020;42291;12;Jun-21
12737;1;491870;31/08/2020;75184;12;Mar-21
25717;1;336887;31/08/2020;36245;18;Jun-21
27424;1;230164;31/08/2020;29980;12;Feb-21
15211;1;277564;31/08/2020;71061;18;Dic-20
;1;491870;31/08/2020;75184;12;Mar-21
1256;1;354097;31/08/2020;74261;12;Ene-21
17616;1;245372;31/08/2020;61489;18;Abr-22
4110;1;301145;31/08/2020;52911;12;Feb-21
4059;1;-541;31/08/2020;47520;18;Jun-17
19673;1;1034835;31/08/2020;74249;18;Dic-21
14493;1;393276;31/08/2020;33455;18;Ago-21
30643;1;428450;31/08/2020;75184;12;Feb-21
30835;1;675316;31/08/2020;62282;18;Ago-21
8971;1;181970;31/08/2020;37130;12;Dic-20
31146;1;1057277;31/08/2020;74845;18;Nov-21
14203;1;693271;31/08/2020;68853;18;Jul-21
28713;1;219703;31/08/2020;74244;18;Nov-20
5296;1;445962;31/08/2020;65995;18;Feb-21
31160;1;854447;31/08/2020;99967;18;Abr-21
8459;1;826788;31/08/2020;52894;18;Ene-22
5252;1;423315;31/08/2020;63906;12;Mar-21
19948;1;-105878;31/08/2020;105878;18;Mar-21
14440;1;358658;31/08/2020;33389;18;Ago-21
31365;1;463700;31/08/2020;123416;18;Nov-20
6422;1;161473;31/08/2020;81454;18;Oct-20
13800;1;242916;31/08/2020;123026;18;Oct-20
8847;1;11;31/08/2020;52075;12;Ago-20
13440;1;357299;31/08/2020;74261;12;Ene-21
;1;754506;31/08/2020;75184;12;Jul-21
29919;1;89705;31/08/2020;11952;18;Abr-21
35995;1;497749;31/08/2020;75184;12;Mar-21
29411;1;236592;31/08/2020;61265;12;Dic-20
12859;1;235732;31/08/2020;80350;18;Nov-20
28136;1;357099;31/08/2020;74261;12;Ene-21
25703;1;1287971;31/08/2020;80398;18;Feb-22
14735;1;218349;31/08/2020;74261;12;Nov-20
31058;1;415190;31/08/2020;62422;18;Mar-21
21697;1;582602;31/08/2020;62682;18;Jun-21
18505;1;870439;31/08/2020;74646;18;Set-21
34626;1;1182089;31/08/2020;67439;18;Feb-22
16268;1;682333;31/08/2020;75184;12;Jun-21
35585;1;522054;31/08/2020;41323;18;Set-21
7840;1;866706;31/08/2020;68762;18;Set-21
9329;1;675951;31/08/2020;89192;18;Abr-22
29314;1;668354;31/08/2020;74261;12;Jul-20
9730;1;1573429;31/08/2020;101490;18;Ene-22
25915;1;668529;31/08/2020;78012;18;Abr-21
27450;1;387467;31/08/2020;42221;18;Jun-21
9522;1;825726;31/08/2020;124523;12;Mar-21
33961;1;277177;31/08/2020;140539;12;Oct-20
2570;1;858371;31/08/2020;72729;18;Ago-21
23426;1;53839;31/08/2020;11139;12;Ene-21
17047;1;318208;31/08/2020;48327;18;Mar-21
32013;1;146453;31/08/2020;37405;12;Dic-20
32014;1;251144;31/08/2020;27504;12;May-21
33761;1;636750;31/08/2020;69308;18;Jun-21
23139;1;864202;31/08/2020;94450;12;Jun-21
8764;1;714598;31/08/2020;71451;18;Jul-21
32185;1;187563;31/08/2020;48270;12;Dic-20
25641;1;125623;31/08/2020;42676;18;Nov-20
11720;1;595077;31/08/2020;87589;12;Feb-21
8019;1;-70641;31/08/2020;70641;12;Nov-20
8795;1;1204587;31/08/2020;78944;18;Feb-22
10448;1;1267753;31/08/2020;107110;18;Ago-21
18451;1;288873;31/08/2020;74261;12;Dic-20
17682;1;493418;31/08/2020;75184;12;Mar-21
21102;1;896838;31/08/2020;96589;18;Jun-21
35477;1;1239107;31/08/2020;98647;18;Set-21
27743;1;1254326;31/08/2020;95738;18;Nov-21
30582;1;667942;31/08/2020;74261;12;Set-20
19613;1;207954;31/08/2020;28194;12;Abr-21
;1;807093;31/08/2020;75184;12;Ago-21
22581;1;572676;31/08/2020;37092;18;Ene-22
21823;1;692250;31/08/2020;59505;18;Set-21
34345;1;995121;31/08/2020;64729;18;Feb-22
26719;1;836606;31/08/2020;279959;18;Oct-20
34368;1;12;31/08/2020;60058;12;Ago-20
22851;1;496510;31/08/2020;75184;12;Mar-21
3279;1;74264;31/08/2020;74261;12;Set-20
33058;1;548051;31/08/2020;187230;12;Nov-20
30958;1;110945;31/08/2020;56253;12;Oct-20
5374;1;355897;31/08/2020;74261;12;Ene-21
27817;1;37132;31/08/2020;37130;12;Ago-20
25875;1;267451;31/08/2020;46990;12;Feb-21
8670;1;265572;31/08/2020;55696;12;Ene-21
8467;1;689224;31/08/2020;57435;12;Dic-17
34733;1;1408341;31/08/2020;156543;18;Mar-21
18175;1;517437;31/08/2020;61513;18;May-21
21815;1;874500;31/08/2020;59770;18;Ene-22
17406;1;297828;31/08/2020;24970;12;Nov-20
24859;1;148527;31/08/2020;74261;12;Jul-20
32115;1;292;31/08/2020;44560;18;Ene-21
3114;1;623974;31/08/2020;67879;18;Jun-21
29693;1;462262;31/08/2020;50146;18;Jun-21
33812;1;256472;31/08/2020;65930;18;Dic-20
14353;1;309747;31/08/2020;46119;18;Feb-21
34991;1;128359;31/08/2020;19172;12;Feb-21
35181;1;981311;31/08/2020;71869;18;Set-21
8399;1;469981;31/08/2020;38779;18;Jul-21
12886;1;674665;31/08/2020;55667;18;Jul-21
9788;1;228121;31/08/2020;58480;12;Dic-20
35191;1;533352;31/08/2020;92887;18;Feb-21
16755;1;10;31/08/2020;55667;18;Ago-20
25764;1;377728;31/08/2020;65930;18;Feb-21
27894;1;396570;31/08/2020;32997;18;Jul-21
35241;1;1030431;31/08/2020;94168;12;Jul-21
6144;1;364899;31/08/2020;33654;18;Ago-21
860;1;355498;31/08/2020;74261;12;Ene-21
31397;1;771281;31/08/2020;74244;18;May-21
32744;1;74262;31/08/2020;74261;12;Set-20
35440;1;-16145;31/08/2020;0;0;Ene-00
12243;1;216519;31/08/2020;63472;18;Mar-22
33495;1;748412;31/08/2020;80870;18;Jun-21
32792;1;1017733;31/08/2020;66117;18;Feb-22
37157;1;218838;31/08/2020;74261;12;Nov-20
33377;1;374697;31/08/2020;37686;12;Jul-21
;1;601520;31/08/2020;56388;12;Ago-21
3839;1;409218;31/08/2020;62121;12;Mar-21
25456;1;404667;31/08/2020;53458;18;Abr-21
4121;1;319262;31/08/2020;31958;18;Jul-21
29899;1;709738;31/08/2020;76323;18;Jun-21
20326;1;431360;31/08/2020;111011;18;Abr-22
36347;1;57554;31/08/2020;57551;18;Set-20
27403;1;424438;31/08/2020;75184;12;Feb-21
7531;1;1819997;31/08/2020;119275;18;Feb-22
11221;1;921299;31/08/2020;74249;18;Oct-21
23264;1;400771;31/08/2020;48682;12;May-21
19753;1;1510857;31/08/2020;89919;18;Ago-21
4460;1;54893;31/08/2020;27848;12;Oct-20
10354;1;570843;31/08/2020;55667;18;Jun-21
15011;1;356699;31/08/2020;74261;12;Ene-21
23810;1;490259;31/08/2020;48002;18;Jun-21
13687;1;1056208;31/08/2020;87885;18;Jul-21
35201;1;482840;31/08/2020;56332;18;Abr-22
10657;1;618055;31/08/2020;56662;18;Abr-22
23517;1;435320;31/08/2020;56388;12;Feb-21
10670;1;612280;31/08/2020;56858;12;Ago-21
7903;1;-68966;31/08/2020;68967;18;Jun-19
22029;1;376460;31/08/2020;65930;18;Feb-21
;1;751264;31/08/2020;75184;12;Jul-21
31106;1;1209625;31/08/2020;131145;18;Jun-21
23860;1;343226;31/08/2020;49940;12;Dic-20
16468;1;1313258;31/08/2020;131016;18;Jul-21
13616;1;491564;31/08/2020;44922;12;Jul-21
5037;1;74263;31/08/2020;74261;12;Ago-20
36028;1;804303;31/08/2020;87495;18;Jun-21
804;1;313690;31/08/2020;64978;12;Ene-21
21203;1;859200;31/08/2020;66117;18;Nov-21
4561;1;4;31/08/2020;74261;12;Ago-20
8181;1;357286;31/08/2020;63248;12;Feb-21
26631;1;236088;31/08/2020;80295;12;Nov-20
11692;1;495512;31/08/2020;59369;18;May-21
14149;1;10;31/08/2020;48262;18;Ago-20
21809;1;249324;31/08/2020;85417;18;Nov-20
17979;1;147490;31/08/2020;74261;12;Oct-20
24864;1;1476134;31/08/2020;128003;18;Set-21
17985;1;429789;31/08/2020;75184;12;Feb-21
30320;1;7;31/08/2020;19122;12;Ago-20
21087;1;901018;31/08/2020;81195;18;Jul-21
2436;1;1757983;31/08/2020;119143;18;Dic-21
30370;1;641310;31/08/2020;75184;12;Mar-21
9195;1;262643;31/08/2020;25982;18;Jul-21
13827;1;552686;31/08/2020;74179;18;Abr-21
36376;1;1545029;31/08/2020;100498;18;Feb-22
36431;1;3398563;31/08/2020;241988;18;Nov-21
13140;1;820289;31/08/2020;53356;18;Feb-22
26096;1;-22733;31/08/2020;22734;18;Ene-21
24353;1;3;31/08/2020;74261;12;Jul-20
36610;1;1054107;31/08/2020;102472;18;Jul-21
31442;1;355299;31/08/2020;74261;12;Ene-21
3585;1;147411;31/08/2020;74911;12;Oct-20
26618;1;914382;31/08/2020;66183;18;Dic-21
25843;1;-108476;31/08/2020;54238;18;Ago-20
9145;1;547203;31/08/2020;59499;18;Jul-21
28436;1;2;31/08/2020;74261;12;Ago-20
26049;1;-2678;31/08/2020;209975;18;Jun-12
20829;1;1025428;31/08/2020;101331;18;Jul-21
9098;1;602218;31/08/2020;90223;18;Mar-21
26061;1;37142;31/08/2020;37130;12;Ago-20
11707;1;318148;31/08/2020;29092;18;Set-21
22594;1;1290089;31/08/2020;92564;18;Dic-21
10765;1;59837;31/08/2020;59824;18;Ago-20
17284;1;357497;31/08/2020;74261;12;Ene-21
26243;1;294549;31/08/2020;75178;12;Oct-21
17085;1;510205;31/08/2020;37092;18;Dic-21
15618;1;532053;31/08/2020;36364;18;Ene-22
26293;1;1857611;31/08/2020;191061;12;Feb-21
30239;1;51931;31/08/2020;51929;18;Ene-18
37021;1;216379;31/08/2020;37130;12;Ene-21
26678;1;518588;31/08/2020;66709;18;Feb-21
26963;1;540342;31/08/2020;79960;18;Feb-21
26988;1;436206;31/08/2020;65551;12;Mar-21
27701;1;853017;31/08/2020;91133;18;May-21
27739;1;411287;31/08/2020;137706;18;Oct-20
27740;1;1021435;31/08/2020;73654;18;Dic-21
27988;1;-80999;31/08/2020;81000;18;Jun-20
27999;1;1084921;31/08/2020;90987;18;Set-21
28244;1;581211;31/08/2020;99642;18;Ene-21
14743;1;611689;31/08/2020;49522;18;Nov-21
8657;1;465441;31/08/2020;59968;18;Abr-22
30227;1;55698;31/08/2020;55696;12;Ago-20
36321;1;866470;31/08/2020;73125;18;Ago-21
;1;810640;31/08/2020;75184;12;Ago-21
7922;1;222197;31/08/2020;74261;12;Set-20
14227;1;-331;31/08/2020;57435;12;Set-17
6458;1;1;31/08/2020;83923;18;May-21
26352;1;30634;31/08/2020;30633;12;Ene-20
32648;1;566935;31/08/2020;60539;18;May-21
28825;1;74270;31/08/2020;37130;12;Jul-20
10363;1;3;31/08/2020;74261;12;Jul-20
11324;1;379811;31/08/2020;80002;18;Abr-22
18266;1;314772;31/08/2020;46990;12;Feb-21
;1;803547;31/08/2020;75184;12;Ago-21
17940;1;1027199;31/08/2020;81588;18;Set-21
35204;1;432959;31/08/2020;74261;12;Ene-21
2024;1;1039652;31/08/2020;84365;18;Oct-21
;1;409587;31/08/2020;41351;12;Jul-21
28944;1;879817;31/08/2020;115101;18;Mar-21
28946;1;725351;31/08/2020;139785;18;May-20
27654;1;926710;31/08/2020;80663;18;Set-21
11195;1;361869;31/08/2020;74959;18;Ene-21
5511;1;595427;31/08/2020;45819;18;Nov-21
16598;1;436217;31/08/2020;37592;12;Mar-21
25094;1;813680;31/08/2020;75560;12;Ago-21
11646;1;151855;31/08/2020;39298;18;Dic-20
11756;1;322265;31/08/2020;83543;12;Dic-20
36617;1;356059;31/08/2020;28893;18;Oct-21
27607;1;1086353;31/08/2020;74249;18;Ene-22
25213;1;440278;31/08/2020;74261;12;Nov-20
17313;1;899053;31/08/2020;79701;18;Jun-21
12997;1;353836;31/08/2020;62403;12;Feb-21
16099;1;354496;31/08/2020;74261;12;Ene-21
36832;1;2013620;31/08/2020;216757;18;Jun-21
6146;1;221313;31/08/2020;46413;12;Ene-21
37126;1;875730;31/08/2020;87365;18;Jul-21
71;1;1168485;31/08/2020;100630;18;Set-21
;1;306228;31/08/2020;28194;12;Jul-21
27316;1;622497;31/08/2020;43703;18;Oct-21
31322;1;-2681;31/08/2020;41308;12;Jul-20
;1;631298;31/08/2020;56388;12;Jun-21
35662;1;573466;31/08/2020;75184;12;Mar-21
37035;1;1037458;31/08/2020;68960;18;Nov-21
16068;1;809420;31/08/2020;74977;18;Ago-21
37064;1;871319;31/08/2020;74249;18;Ago-21
36424;1;1;31/08/2020;74504;18;Jun-21
37207;1;-181374;31/08/2020;37008;12;Mar-03
9696;1;496338;31/08/2020;40001;18;Oct-21
26476;1;561307;31/08/2020;46378;18;Jul-21
26582;1;286292;31/08/2020;74261;12;Dic-20
17372;1;495273;31/08/2020;75184;12;Mar-21
8280;1;513955;31/08/2020;47460;12;Ago-21
29887;1;616783;31/08/2020;52894;18;Set-21
3028;1;565695;31/08/2020;46282;18;Oct-21
16618;1;477958;31/08/2020;33059;18;Ene-22
3577;1;320803;31/08/2020;64978;12;Nov-20
19894;1;74264;31/08/2020;74261;12;Ago-20
;1;687923;31/08/2020;75184;12;Jun-21
15242;1;639241;31/08/2020;62812;18;Jun-21
28724;1;477054;31/08/2020;47807;18;Jul-21
9614;1;4;31/08/2020;29983;12;Mar-20
35493;1;395000;31/08/2020;30017;18;Nov-21
22949;1;359583;31/08/2020;74261;12;Ene-21
22637;1;738700;31/08/2020;55671;18;Oct-21
9226;1;432358;31/08/2020;85291;18;Abr-22
12010;1;496066;31/08/2020;59369;18;May-21
14422;1;290168;31/08/2020;74261;12;Dic-20
20322;1;196511;31/08/2020;67359;18;Nov-20
18168;1;55696;31/08/2020;55696;12;Abr-20
32831;1;964884;31/08/2020;74249;18;Nov-21
14607;1;616334;31/08/2020;92946;12;Mar-21
11665;1;968274;31/08/2020;63737;18;Feb-22
28151;1;179715;31/08/2020;37130;12;Ene-21
14621;1;429789;31/08/2020;75184;12;Feb-21
35524;1;426311;31/08/2020;75184;12;Feb-21
4796;1;289758;31/08/2020;34426;18;May-21
14878;1;276546;31/08/2020;71012;12;Dic-20
37144;1;528913;31/08/2020;110425;18;Ene-21
32391;1;1200076;31/08/2020;127508;18;May-21
32400;1;495022;31/08/2020;39274;18;Set-21
;1;838291;31/08/2020;75184;12;Jun-21
35085;1;852817;31/08/2020;55472;18;Feb-22
9665;1;705864;31/08/2020;50646;18;Dic-21
7331;1;75198;31/08/2020;75189;12;Ene-20
2925;1;535829;31/08/2020;61383;18;Feb-21
32599;1;1652515;31/08/2020;149983;18;Jul-21
21843;1;549793;31/08/2020;65800;18;May-21
11632;1;879518;31/08/2020;66712;18;Nov-21
26487;1;182426;31/08/2020;46414;18;Abr-22
29523;1;72193;31/08/2020;72231;18;Set-20
31257;1;754506;31/08/2020;75184;12;Jul-21
33479;1;998446;31/08/2020;120294;12;May-21
;1;826448;31/08/2020;75184;12;Jul-21
15541;1;569597;31/08/2020;39274;18;Ene-22
30404;1;203678;31/08/2020;30529;18;Mar-21
27854;1;2;31/08/2020;55696;12;Jun-20
23077;1;374895;31/08/2020;65786;12;Feb-21
24566;1;321139;31/08/2020;56388;12;Feb-21
;1;626763;31/08/2020;75184;12;May-21
11161;1;-29863;31/08/2020;55696;12;May-20
31744;1;3;31/08/2020;20886;12;Ago-20
32866;1;1192437;31/08/2020;101556;18;Ago-21
32876;1;1536;31/08/2020;114796;12;Mar-14
33053;1;976224;31/08/2020;146138;12;Mar-21
402;1;268620;31/08/2020;46990;12;Feb-21
25318;1;166564;31/08/2020;55696;12;Set-20
4767;1;150204;31/08/2020;51054;12;Nov-20
13128;1;1315621;31/08/2020;89919;18;Ene-22
27456;1;2;31/08/2020;74261;12;Ago-20
19522;1;430058;31/08/2020;75184;12;Feb-21
30371;1;276192;31/08/2020;36635;18;Abr-21
4734;1;420795;31/08/2020;63718;12;Mar-21
3116;1;826101;31/08/2020;98538;18;May-21
2347;1;808706;31/08/2020;67392;12;Ago-20
33288;1;131417;31/08/2020;32997;18;Oct-20
;1;245474;31/08/2020;39670;18;Abr-22
;1;574910;31/08/2020;56388;12;Jun-21
25118;1;526375;31/08/2020;40001;18;Nov-21
36865;1;891605;31/08/2020;59968;18;Dic-21
33786;1;390106;31/08/2020;58915;18;Mar-21
6192;1;147449;31/08/2020;74261;12;Oct-20
36835;1;932397;31/08/2020;80398;18;Set-21
;1;814187;31/08/2020;75184;12;Ago-21
15290;1;354698;31/08/2020;74261;12;Ene-21
31512;1;266922;31/08/2020;55696;12;Ene-21
;1;741422;31/08/2020;75184;12;Jul-21
;1;627934;31/08/2020;75184;12;May-21
15516;1;1616935;31/08/2020;101291;18;Feb-22
;1;631828;31/08/2020;75184;12;Abr-21
28050;1;58094;31/08/2020;55417;12;Jun-20
28052;1;118471;31/08/2020;29983;12;Nov-20
;1;618953;31/08/2020;75184;12;May-21
;1;744703;31/08/2020;75184;12;Jul-21
1466;1;74266;31/08/2020;74261;12;Ago-20
28331;1;-34320;31/08/2020;34320;18;Jun-17
28345;1;-43001;31/08/2020;43001;18;Abr-20
;1;349608;31/08/2020;37592;12;May-21
28575;1;1755772;31/08/2020;120002;18;Ene-22
13011;1;376323;31/08/2020;56388;12;Feb-21
17961;1;1109089;31/08/2020;74249;18;Dic-21
21452;1;109234;31/08/2020;37130;12;Nov-20
5670;1;220438;31/08/2020;55696;12;Oct-20
;1;559095;31/08/2020;75184;12;Abr-21
15;1;320312;31/08/2020;47063;12;Ene-21
1956;1;482874;31/08/2020;51640;18;May-21
3297;1;-95159;31/08/2020;95160;18;Jul-21
9141;1;685025;31/08/2020;55208;18;Oct-21
12116;1;262919;31/08/2020;67229;18;Dic-20
23461;1;505421;31/08/2020;74261;12;Ene-21
553;1;278839;31/08/2020;41915;12;Feb-21
34563;1;227619;31/08/2020;46413;12;Dic-20
36996;1;-55785;31/08/2020;47862;12;Jun-17
28797;1;118641;31/08/2020;39915;12;Oct-20
35169;1;492278;31/08/2020;56388;12;Feb-21
10500;1;1074084;31/08/2020;76167;18;Nov-21
27412;1;152353;31/08/2020;19876;18;Mar-21
17711;1;114759;31/08/2020;38430;12;Oct-20
;1;441115;31/08/2020;41351;12;Ago-21
31947;1;535545;31/08/2020;49918;18;Ago-21
32590;1;62841;31/08/2020;31633;18;Oct-20
7207;1;431247;31/08/2020;37025;18;Mar-21
16690;1;134022;31/08/2020;13251;18;Jul-21
11556;1;362973;31/08/2020;74261;12;Dic-20
21468;1;181357;31/08/2020;46413;12;Dic-20
34306;1;441854;31/08/2020;63122;12;Ago-20
14117;1;470560;31/08/2020;47527;12;Dic-20
17255;1;382443;31/08/2020;65535;12;Ene-21
29241;1;1010945;31/08/2020;58590;18;Jun-21
11144;1;99652;31/08/2020;49821;18;Set-20
29412;1;836291;31/08/2020;150502;18;Ene-21
29419;1;-18146;31/08/2020;105215;18;Jul-19
36787;1;1111504;31/08/2020;75969;18;Ene-22
4043;1;4;31/08/2020;31561;12;Ago-20
29628;1;247992;31/08/2020;18976;18;Nov-21
2306;1;736335;31/08/2020;56662;18;Nov-21
33325;1;2156128;31/08/2020;165293;18;Nov-21
16585;1;672333;31/08/2020;140446;12;Ene-21
17135;1;860311;31/08/2020;59505;18;Ene-22
23628;1;1394;31/08/2020;31958;18;Feb-21
15220;1;848084;31/08/2020;55406;18;Feb-22
18702;1;288873;31/08/2020;74261;12;Dic-20
19079;1;272108;31/08/2020;55696;12;Dic-20
32363;1;82920;31/08/2020;41679;12;Set-20
4670;1;411253;31/08/2020;62422;18;Mar-21
3888;1;984191;31/08/2020;66977;18;Ene-22
18041;1;1034835;31/08/2020;74249;18;Dic-21
;1;809627;31/08/2020;75184;12;Ago-21
20039;1;930706;31/08/2020;66778;18;Dic-21
29500;1;266473;31/08/2020;55696;12;Ene-21
25529;1;111797;31/08/2020;56717;12;Oct-20
33962;1;521910;31/08/2020;33389;18;Ene-22
8112;1;820842;31/08/2020;88405;18;Jun-21
25940;1;362580;31/08/2020;63624;12;Feb-21
7572;1;313023;31/08/2020;65535;12;Ene-21
;1;805573;31/08/2020;75184;12;Ago-21
24871;1;191245;31/08/2020;32953;12;Ene-21
21325;1;1053382;31/08/2020;113060;18;Abr-22
16549;1;716719;31/08/2020;78012;18;Jun-21
