IMPONENTE_ID;SALDOS;FECHA_CIERRE;MONTO_CUOTA
32278;364041;31/08/2020;12267
23244;557639;31/08/2020;40000
10087;155556;31/08/2020;6334
;109511;31/08/2020;9837
;60254;31/08/2020;8918
;32016;31/08/2020;4808
;98222;31/08/2020;6074
;90152;31/08/2020;10152
;0;31/08/2020;0
;58222;31/08/2020;6074
;120299;31/08/2020;13433
;0;31/08/2020;0
26381;150920;31/08/2020;7092
29623;76310;31/08/2020;5609
591;106440;31/08/2020;6094
15045;150000;31/08/2020;7000
5043;189370;31/08/2020;18937
6653;62110;31/08/2020;6211
20534;105352;31/08/2020;5892
21231;155899;31/08/2020;6211
22756;142110;31/08/2020;6211
23898;101560;31/08/2020;10156
5838;136259;31/08/2020;8037
1656;105000;31/08/2020;15000
13915;132837;31/08/2020;8075
17640;179156;31/08/2020;16526
12356;144301;31/08/2020;9331
;0;31/08/2020;0
;135024;31/08/2020;13756
21136;81570;31/08/2020;6385
29026;163874;31/08/2020;11982
29344;94164;31/08/2020;4744
34427;140725;31/08/2020;8675
36476;61698;31/08/2020;4783
10831;182438;31/08/2020;17073
28664;111325;31/08/2020;6265
20224;139211;31/08/2020;8673
22551;140032;31/08/2020;8576
30169;137454;31/08/2020;5
31687;136173;31/08/2020;8239
9867;82490;31/08/2020;6097
9455;140725;31/08/2020;8675
1280;140000;31/08/2020;20000
3099;75356;31/08/2020;5908
20410;133859;31/08/2020;14837
17759;146140;31/08/2020;13228
16472;112783;31/08/2020;6383
29637;187688;31/08/2020;15384
29747;290000;31/08/2020;30000
5772;153087;31/08/2020;10441
10050;290000;31/08/2020;30000
18343;199847;31/08/2020;17121
29316;122703;31/08/2020;6265
29929;80283;31/08/2020;5871
32566;204320;31/08/2020;20720
36737;74158;31/08/2020;10594
13545;80000;31/08/2020;0
21323;137825;31/08/2020;11565
21419;140000;31/08/2020;20000
25390;127614;31/08/2020;6802
3512;107744;31/08/2020;6734
3897;243453;31/08/2020;9853
12010;184064;31/08/2020;7754
35811;0;31/08/2020;0
34936;122709;31/08/2020;6265
27087;145506;31/08/2020;9358
22699;102238;31/08/2020;6034
8670;122426;31/08/2020;8918
7650;109818;31/08/2020;6074
5063;201156;31/08/2020;17308
13997;71810;31/08/2020;14362
35903;74084;31/08/2020;8521
2562;83615;31/08/2020;4723
18228;175000;31/08/2020;25000
1895;124695;31/08/2020;6385
30718;141765;31/08/2020;12395
24643;31785;31/08/2020;6357
29238;68338;31/08/2020;4723
30236;50838;31/08/2020;8473
8340;250000;31/08/2020;50000
11611;107150;31/08/2020;5430
31855;125454;31/08/2020;17922
27786;114708;31/08/2020;11568
35765;117590;31/08/2020;6265
14335;149570;31/08/2020;11595
33221;88885;31/08/2020;9777
31753;68488;31/08/2020;4748
13770;111925;31/08/2020;6385
32515;112664;31/08/2020;5444
464;106034;31/08/2020;8239
36971;200000;31/08/2020;20000
17786;127826;31/08/2020;7971
7551;131295;31/08/2020;10259
9634;92664;31/08/2020;5444
10912;107385;31/08/2020;5477
17985;133508;31/08/2020;8918
21038;121538;31/08/2020;6923
26527;74130;31/08/2020;6026
29417;70342;31/08/2020;5057
31874;118310;31/08/2020;6385
35040;129434;31/08/2020;8239
5707;83434;31/08/2020;8239
5970;163592;31/08/2020;13932
8854;106444;31/08/2020;6074
13478;139106;31/08/2020;9851
15583;180956;31/08/2020;16826
22221;200000;31/08/2020;20000
22762;102692;31/08/2020;5673
24124;111765;31/08/2020;8473
26898;237054;31/08/2020;6511
32425;305513;31/08/2020;8869
34186;156536;31/08/2020;5123
278;136249;31/08/2020;6697
3713;326440;31/08/2020;6094
27672;219898;31/08/2020;6674
6990;200771;31/08/2020;5908
9879;289649;31/08/2020;12586
13645;420024;31/08/2020;20000
15211;528941;31/08/2020;25000
20408;407740;31/08/2020;16745
9662;296810;31/08/2020;14133
18173;189178;31/08/2020;6211
32673;68980;31/08/2020;4830
17067;90000;31/08/2020;15000
33413;109235;31/08/2020;9745
16259;124900;31/08/2020;10000
2466;23219;31/08/2020;3317
5258;109688;31/08/2020;6211
6634;117390;31/08/2020;7223
36740;99372;31/08/2020;8484
15842;49688;31/08/2020;6211
16700;166070;31/08/2020;17214
18209;0;31/08/2020;0
20327;133392;31/08/2020;6674
11391;98772;31/08/2020;6734
;111172;31/08/2020;7793
;93910;31/08/2020;6955
;92338;31/08/2020;6169
6133;107220;31/08/2020;5444
8096;58420;31/08/2020;11684
11567;130000;31/08/2020;10000
19211;114615;31/08/2020;6923
24087;14126;31/08/2020;7063
25304;123250;31/08/2020;8650
36949;10000;31/08/2020;10000
32862;129477;31/08/2020;12369
37026;24392;31/08/2020;6098
19439;69660;31/08/2020;13932
794;15732;31/08/2020;3933
12298;100000;31/08/2020;20000
13934;139005;31/08/2020;11801
3377;118124;31/08/2020;14531
7457;107965;31/08/2020;5593
11043;111925;31/08/2020;6385
23473;101325;31/08/2020;6265
13288;111088;31/08/2020;988
22734;38345;31/08/2020;7669
;89393;31/08/2020;9393
5282;100230;31/08/2020;4046
6615;40000;31/08/2020;10000
17354;107220;31/08/2020;5444
24406;114010;31/08/2020;6802
25669;83844;31/08/2020;5961
27003;181388;31/08/2020;25347
32354;130000;31/08/2020;10000
34340;14856;31/08/2020;4952
35324;34615;31/08/2020;6923
12716;32422;31/08/2020;4961
20956;116156;31/08/2020;7220
5551;127820;31/08/2020;9564
28743;300212;31/08/2020;10041
21352;195183;31/08/2020;7492
25248;698650;31/08/2020;32291
30161;299763;31/08/2020;5708
30717;770205;31/08/2020;20000
32393;499505;31/08/2020;13094
4329;277986;31/08/2020;10967
35772;227067;31/08/2020;6211
8968;345147;31/08/2020;20000
28768;187966;31/08/2020;7503
33621;197126;31/08/2020;6265
32430;253196;31/08/2020;7684
;98331;31/08/2020;10477
;80000;31/08/2020;0
;0;31/08/2020;0
;73126;31/08/2020;5842
10114;553759;31/08/2020;15781
14514;246131;31/08/2020;7026
27434;365293;31/08/2020;7250
19980;148284;31/08/2020;10000
100;109562;31/08/2020;4376
19919;92538;31/08/2020;3696
30501;395249;31/08/2020;13965
30095;131149;31/08/2020;5802
397;54423;31/08/2020;5533
;85122;31/08/2020;6074
;78909;31/08/2020;6303
;52300;31/08/2020;10000
;75000;31/08/2020;10000
;126770;31/08/2020;15590
;80000;31/08/2020;0
;100499;31/08/2020;6833
;100769;31/08/2020;6923
27690;406760;31/08/2020;10959
29062;312365;31/08/2020;6507
27960;194695;31/08/2020;7925
32168;180000;31/08/2020;10000
18597;147475;31/08/2020;8675
32620;210000;31/08/2020;30000
6951;139287;31/08/2020;6211
32740;170000;31/08/2020;10000
28343;170000;31/08/2020;10000
11575;123877;31/08/2020;9529
26162;260000;31/08/2020;20000
1566;358581;31/08/2020;18599
24091;320000;31/08/2020;15000
29811;230000;31/08/2020;10000
12362;187602;31/08/2020;7506
27447;950000;31/08/2020;100000
34484;140436;31/08/2020;5908
15067;93282;31/08/2020;6663
29849;175058;31/08/2020;7404
33245;161504;31/08/2020;6264
11947;220645;31/08/2020;10507
108;289124;31/08/2020;17382
16230;1190000;31/08/2020;70000
25324;240984;31/08/2020;10573
19914;340000;31/08/2020;20000
36165;73350;31/08/2020;4890
29795;118924;31/08/2020;9148
10089;303222;31/08/2020;7026
11161;130000;31/08/2020;5000
11380;115000;31/08/2020;5000
13408;145902;31/08/2020;6215
18982;440000;31/08/2020;40000
20823;142366;31/08/2020;4636
21402;296226;31/08/2020;21159
24302;126200;31/08/2020;5000
17691;3750000;31/08/2020;250000
25048;93041;31/08/2020;7157
28496;155946;31/08/2020;5842
7782;136720;31/08/2020;6108
15060;98310;31/08/2020;6385
19688;79550;31/08/2020;5910
24321;143064;31/08/2020;13844
26947;113042;31/08/2020;11257
9917;152681;31/08/2020;6265
24833;153165;31/08/2020;6211
33037;181569;31/08/2020;8239
15370;272082;31/08/2020;17462
26915;165000;31/08/2020;15000
33528;146172;31/08/2020;9652
23038;257831;31/08/2020;6348
3560;322065;31/08/2020;8015
3872;378326;31/08/2020;9030
33710;287685;31/08/2020;16745
2762;349289;31/08/2020;11801
28751;416641;31/08/2020;20000
18932;414226;31/08/2020;9714
15023;628314;31/08/2020;10070
10386;55354;31/08/2020;4258
12482;118538;31/08/2020;8467
17997;1400000;31/08/2020;100000
11653;422940;31/08/2020;30210
11760;111259;31/08/2020;3943
30333;148585;31/08/2020;6235
13602;45983;31/08/2020;683
28869;289965;31/08/2020;25965
30188;204480;31/08/2020;10320
33662;196590;31/08/2020;10120
22895;234997;31/08/2020;6385
27337;274956;31/08/2020;15000
5703;590552;31/08/2020;16745
2811;157921;31/08/2020;10000
4222;117448;31/08/2020;7701
12187;196675;31/08/2020;6734
19159;69952;31/08/2020;7682
20262;391888;31/08/2020;15000
15302;456050;31/08/2020;15000
31536;294305;31/08/2020;10872
32959;257605;31/08/2020;18335
34323;261747;31/08/2020;7744
35427;354176;31/08/2020;10594
21056;152585;31/08/2020;30000
23337;246756;31/08/2020;9849
;16332;31/08/2020;5444
;90655;31/08/2020;15385
;64397;31/08/2020;6599
;67358;31/08/2020;7179
;86169;31/08/2020;6169
;78700;31/08/2020;0
;33700;31/08/2020;0
;0;31/08/2020;0
;32200;31/08/2020;5906
;0;31/08/2020;0
;80000;31/08/2020;0
;80000;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
;13731;31/08/2020;4577
;118124;31/08/2020;12708
10981;489644;31/08/2020;11684
13313;176533;31/08/2020;5569
16368;1031181;31/08/2020;50000
33495;223055;31/08/2020;8415
8158;131766;31/08/2020;4224
21084;87632;31/08/2020;12688
29138;167360;31/08/2020;6710
25008;170000;31/08/2020;10000
9891;420000;31/08/2020;20000
6846;143330;31/08/2020;6074
6988;165000;31/08/2020;15000
12775;76342;31/08/2020;5453
18487;200486;31/08/2020;15422
19703;59254;31/08/2020;4558
22362;197593;31/08/2020;9855
18527;130328;31/08/2020;5444
34636;338368;31/08/2020;17364
36021;261000;31/08/2020;15000
3696;203628;31/08/2020;7984
10496;209158;31/08/2020;8774
12284;850000;31/08/2020;50000
15979;141600;31/08/2020;4800
17975;340000;31/08/2020;20000
29466;255000;31/08/2020;15000
32808;146412;31/08/2020;5565
11756;181381;31/08/2020;8215
12604;202903;31/08/2020;11982
17541;154818;31/08/2020;6098
30779;850000;31/08/2020;50000
4226;252688;31/08/2020;10793
23365;528370;31/08/2020;14107
35570;450079;31/08/2020;20000
11374;167488;31/08/2020;10304
12807;110000;31/08/2020;10000
19072;64988;31/08/2020;5908
19168;124074;31/08/2020;6734
22364;125326;31/08/2020;6615
23191;34956;31/08/2020;3884
28811;142950;31/08/2020;14295
30562;200000;31/08/2020;20000
33007;43318;31/08/2020;3938
35419;167381;31/08/2020;9709
35663;27927;31/08/2020;3103
9730;191933;31/08/2020;12437
18466;118248;31/08/2020;10000
22208;64988;31/08/2020;5908
31296;68321;31/08/2020;6211
34425;171460;31/08/2020;8440
5556;233031;31/08/2020;5569
4050;396128;31/08/2020;20000
30054;162819;31/08/2020;7529
35668;172366;31/08/2020;6074
33427;185587;31/08/2020;6211
9090;275019;31/08/2020;7555
24654;462415;31/08/2020;1
33551;103536;31/08/2020;6471
11702;144270;31/08/2020;10305
12037;219090;31/08/2020;13909
;5444;31/08/2020;5444
;80000;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
;96332;31/08/2020;5444
;80000;31/08/2020;0
;0;31/08/2020;0
;141005;31/08/2020;24402
6286;312206;31/08/2020;6348
31705;791181;31/08/2020;20000
8537;210889;31/08/2020;6211
18019;296211;31/08/2020;6385
31871;363257;31/08/2020;9753
2026;281387;31/08/2020;5569
33509;111713;31/08/2020;10000
29664;232628;31/08/2020;10000
31058;216658;31/08/2020;8774
32269;410000;31/08/2020;50000
31999;80000;31/08/2020;10000
16013;154520;31/08/2020;9452
22958;240878;31/08/2020;10984
36486;252960;31/08/2020;14880
20381;283118;31/08/2020;16654
19258;127550;31/08/2020;5970
14110;66034;31/08/2020;5781
14653;168310;31/08/2020;6734
21926;144108;31/08/2020;6074
34019;213707;31/08/2020;9584
1402;249810;31/08/2020;16654
30549;172909;31/08/2020;6734
17246;170496;31/08/2020;7542
27035;235185;31/08/2020;10305
30064;164691;31/08/2020;6279
5330;186283;31/08/2020;6385
5636;230896;31/08/2020;20000
7367;210000;31/08/2020;10000
17025;173488;31/08/2020;6818
28662;160773;31/08/2020;6923
29693;192447;31/08/2020;7791
6640;105587;31/08/2020;6211
15398;105587;31/08/2020;6211
17038;371491;31/08/2020;18323
36097;137120;31/08/2020;243
36201;400000;31/08/2020;20000
20340;123210;31/08/2020;5715
24447;145710;31/08/2020;5714
7577;313267;31/08/2020;8364
12437;368557;31/08/2020;10000
20791;350053;31/08/2020;8015
29968;353054;31/08/2020;8239
18316;144120;31/08/2020;8015
10767;170256;31/08/2020;7989
12443;52696;31/08/2020;3764
12479;242432;31/08/2020;11617
17991;208856;31/08/2020;10000
19489;220920;31/08/2020;10728
24514;127190;31/08/2020;6719
6449;153165;31/08/2020;6211
12680;224475;31/08/2020;14965
36107;152607;31/08/2020;6265
7734;68321;31/08/2020;6211
21754;143124;31/08/2020;15781
23734;275000;31/08/2020;25000
28928;37917;31/08/2020;4213
29508;85701;31/08/2020;7791
31040;79403;31/08/2020;13276
34720;107010;31/08/2020;11890
35288;160946;31/08/2020;8994
5788;74074;31/08/2020;6734
28248;85950;31/08/2020;4595
31331;193037;31/08/2020;13467
34577;424636;31/08/2020;10000
1514;286262;31/08/2020;9045
3007;309008;31/08/2020;7833
12858;467799;31/08/2020;6211
29320;140904;31/08/2020;3986
27646;197338;31/08/2020;7449
35967;150000;31/08/2020;10000
17896;297662;31/08/2020;8177
2009;935800;31/08/2020;11684
1709;202724;31/08/2020;5569
12346;411125;31/08/2020;11294
10790;342073;31/08/2020;8015
14761;513367;31/08/2020;16031
99;82380;31/08/2020;6574
5033;343315;31/08/2020;8034
24855;248096;31/08/2020;13756
9408;208320;31/08/2020;14880
20150;151101;31/08/2020;7417
31621;280000;31/08/2020;20000
1360;241813;31/08/2020;13639
1993;266668;31/08/2020;18617
7981;204060;31/08/2020;17200
20102;147681;31/08/2020;7437
37146;196060;31/08/2020;9359
17952;727725;31/08/2020;20000
19220;634830;31/08/2020;15237
4460;130000;31/08/2020;10000
7774;199950;31/08/2020;15550
9399;114931;31/08/2020;14554
25153;200000;31/08/2020;20000
25995;79176;31/08/2020;4897
28475;78518;31/08/2020;9943
29162;130623;31/08/2020;16541
31021;231390;31/08/2020;15139
33204;47896;31/08/2020;5987
1730;243900;31/08/2020;12048
16168;450000;31/08/2020;30000
30930;340000;31/08/2020;20000
;115672;31/08/2020;8918
;104296;31/08/2020;6074
;92148;31/08/2020;6074
;89641;31/08/2020;9641
;7156;31/08/2020;7156
;8817;31/08/2020;8817
;50800;31/08/2020;0
;15310;31/08/2020;7655
;0;31/08/2020;0
;0;31/08/2020;0
27435;416672;31/08/2020;9104
20581;328602;31/08/2020;6907
15002;333313;31/08/2020;8000
30075;455522;31/08/2020;10192
15224;364023;31/08/2020;10000
30938;273746;31/08/2020;5855
2548;85950;31/08/2020;5190
3828;123477;31/08/2020;6211
5407;69598;31/08/2020;4933
7153;171301;31/08/2020;13043
7898;43680;31/08/2020;6240
10102;103680;31/08/2020;6240
11768;105065;31/08/2020;5013
34233;139059;31/08/2020;8437
30622;110777;31/08/2020;6211
23899;141418;31/08/2020;8774
11191;204240;31/08/2020;12765
11432;188240;31/08/2020;8015
14255;225000;31/08/2020;15000
22804;161248;31/08/2020;10078
24061;72105;31/08/2020;4807
32010;302992;31/08/2020;18937
3378;183680;31/08/2020;11480
12309;179840;31/08/2020;6240
17126;164744;31/08/2020;6734
19942;338999;31/08/2020;29050
21047;114025;31/08/2020;4595
21377;161760;31/08/2020;10110
32723;92832;31/08/2020;5802
32989;121366;31/08/2020;6234
417;140487;31/08/2020;6745
3647;213500;31/08/2020;8900
9037;280150;31/08/2020;20000
19577;249332;31/08/2020;11509
13064;63552;31/08/2020;5296
15037;192416;31/08/2020;7026
16420;156429;31/08/2020;6181
16840;154885;31/08/2020;6265
18168;115580;31/08/2020;3970
22443;1600000;31/08/2020;100000
24197;54414;31/08/2020;20937
29359;99376;31/08/2020;6211
33602;154528;31/08/2020;5908
33867;73485;31/08/2020;4899
36263;117528;31/08/2020;5908
25179;240000;31/08/2020;15000
22188;284294;31/08/2020;6734
7791;286904;31/08/2020;6734
2926;346580;31/08/2020;16160
9678;205820;31/08/2020;78
9696;205000;31/08/2020;10000
11104;67644;31/08/2020;5354
13105;383709;31/08/2020;10300
19978;272193;31/08/2020;6211
32459;167666;31/08/2020;6923
13927;154276;31/08/2020;6734
2970;166070;31/08/2020;17214
9215;129975;31/08/2020;12395
9398;19508;31/08/2020;9754
26675;67220;31/08/2020;5444
16156;91620;31/08/2020;10324
35995;122860;31/08/2020;8572
19516;62770;31/08/2020;6385
72;31925;31/08/2020;6385
350;61925;31/08/2020;12385
1916;111925;31/08/2020;6385
2751;31925;31/08/2020;6385
4803;110370;31/08/2020;6074
5025;148780;31/08/2020;13756
6507;114090;31/08/2020;6818
8199;125100;31/08/2020;9020
8786;111325;31/08/2020;6265
12767;88625;31/08/2020;6385
18904;132525;31/08/2020;10505
22472;131040;31/08/2020;10208
31261;107720;31/08/2020;5544
32488;59599;31/08/2020;3933
36365;136115;31/08/2020;11223
4734;126220;31/08/2020;11684
6160;63575;31/08/2020;4715
17811;54595;31/08/2020;10919
34790;86790;31/08/2020;9358
26366;103224;31/08/2020;5806
25416;200000;31/08/2020;40000
28644;134595;31/08/2020;10919
31446;81195;31/08/2020;8239
22851;124085;31/08/2020;8817
35199;131445;31/08/2020;10289
15664;91115;31/08/2020;6923
686;111325;31/08/2020;6265
15556;31992;31/08/2020;10664
878;156925;31/08/2020;15385
28524;106332;31/08/2020;5444
31010;35870;31/08/2020;7174
31799;83720;31/08/2020;5444
;0;31/08/2020;0
10270;114615;31/08/2020;6923
34555;110370;31/08/2020;6074
14793;44096;31/08/2020;11024
18327;21716;31/08/2020;5429
18359;84924;31/08/2020;21281
21701;40000;31/08/2020;10000
26390;137630;31/08/2020;11526
31273;120000;31/08/2020;20000
37178;150000;31/08/2020;30000
24246;47508;31/08/2020;4377
13617;272407;31/08/2020;11512
22954;226644;31/08/2020;7026
7090;71228;31/08/2020;3095
30669;122929;31/08/2020;5117
30572;47452;31/08/2020;5888
5299;689676;31/08/2020;7984
7251;253398;31/08/2020;9501
10765;229034;31/08/2020;6763
24578;308614;31/08/2020;11642
31732;203205;31/08/2020;6051
26951;588396;31/08/2020;14965
9452;396907;31/08/2020;8381
28544;83463;31/08/2020;10000
7409;341362;31/08/2020;12213
17375;289702;31/08/2020;9543
22098;812103;31/08/2020;30000
35347;466050;31/08/2020;15000
5532;1963749;31/08/2020;17631
22342;310328;31/08/2020;20000
97;243388;31/08/2020;8991
25031;109411;31/08/2020;6385
612;275528;31/08/2020;6094
1004;689061;31/08/2020;20000
5194;212100;31/08/2020;6000
21596;57943;31/08/2020;5569
31619;1052750;31/08/2020;35000
35498;586246;31/08/2020;13772
11002;180835;31/08/2020;9607
4931;250105;31/08/2020;6495
35026;472606;31/08/2020;11982
17888;296608;31/08/2020;6701
30298;147560;31/08/2020;4992
2980;269293;31/08/2020;7555
26806;151124;31/08/2020;6348
37171;293883;31/08/2020;6211
1692;75630;31/08/2020;15000
16007;750132;31/08/2020;20000
13354;86954;31/08/2020;6211
20116;175287;31/08/2020;7471
22219;234430;31/08/2020;16745
10837;161678;31/08/2020;6818
11068;211390;31/08/2020;11475
29642;201203;31/08/2020;13467
36424;254690;31/08/2020;13909
7481;152109;31/08/2020;9615
7599;326442;31/08/2020;50000
12650;116932;31/08/2020;9856
20091;250323;31/08/2020;19089
27881;145512;31/08/2020;6290
31833;163069;31/08/2020;6265
15512;126965;31/08/2020;6385
13909;294956;31/08/2020;15000
1621;595945;31/08/2020;15000
13961;1109862;31/08/2020;30000
23998;97340;31/08/2020;6734
25042;100936;31/08/2020;5234
27743;225572;31/08/2020;14840
3458;200000;31/08/2020;20000
5477;150260;31/08/2020;7026
10665;69218;31/08/2020;9943
18992;52960;31/08/2020;5296
19109;76237;31/08/2020;9654
19635;146618;31/08/2020;9943
36051;146320;31/08/2020;6632
16924;97724;31/08/2020;5908
36346;542394;31/08/2020;13430
;103368;31/08/2020;5842
;121296;31/08/2020;10324
;46170;31/08/2020;6385
;90477;31/08/2020;10477
;65444;31/08/2020;5444
;100000;31/08/2020;10000
;92148;31/08/2020;6074
;93394;31/08/2020;6697
;65348;31/08/2020;6074
;92770;31/08/2020;6385
;40000;31/08/2020;20000
;90474;31/08/2020;5237
4421;113456;31/08/2020;10709
15891;587751;31/08/2020;14107
29443;416205;31/08/2020;8774
31451;590151;31/08/2020;13292
20475;219949;31/08/2020;5416
10585;522944;31/08/2020;11779
30782;297698;31/08/2020;8178
727;244885;31/08/2020;14405
5374;120614;31/08/2020;5802
5714;115115;31/08/2020;7023
6317;25147;31/08/2020;5057
8737;25680;31/08/2020;5136
35480;91345;31/08/2020;7029
23156;180000;31/08/2020;20000
28815;78416;31/08/2020;5488
23624;132220;31/08/2020;7460
15447;196578;31/08/2020;16654
13238;112205;31/08/2020;8015
22274;65977;31/08/2020;6211
25585;330005;31/08/2020;19709
28436;320000;31/08/2020;20000
36856;179376;31/08/2020;6211
27764;1205116;31/08/2020;79201
14145;700000;31/08/2020;50000
16314;101828;31/08/2020;6594
23622;69485;31/08/2020;3119
26668;220000;31/08/2020;10000
28674;138800;31/08/2020;8675
33539;200000;31/08/2020;10000
35302;0;31/08/2020;0
542;142070;31/08/2020;7405
11168;152689;31/08/2020;5908
11290;261830;31/08/2020;12291
25636;188240;31/08/2020;8015
15226;172431;31/08/2020;7916
32762;116891;31/08/2020;6548
9447;165840;31/08/2020;7056
14430;291980;31/08/2020;14700
4125;146850;31/08/2020;9790
15928;300352;31/08/2020;13772
17757;147690;31/08/2020;9846
26254;173870;31/08/2020;6258
30254;174885;31/08/2020;6265
18656;110385;31/08/2020;7359
22013;154528;31/08/2020;5908
23141;194885;31/08/2020;7659
28173;255710;31/08/2020;15000
34139;257038;31/08/2020;7395
23623;690152;31/08/2020;16745
3159;229946;31/08/2020;20000
11547;988821;31/08/2020;25000
34072;362654;31/08/2020;31406
23188;414430;31/08/2020;24236
36370;219993;31/08/2020;6995
31506;166283;31/08/2020;6385
21927;214215;31/08/2020;7895
19696;191712;31/08/2020;8232
25062;230986;31/08/2020;11801
37176;63800;31/08/2020;6380
22122;231246;31/08/2020;9122
